Bus,Zone,State,Hour,LMP,Energy,Congestion,Loss
1,Z1,TS,99,35.00000000000001,35.00000000000001,0.0,0.0
1,Z1,TS,100,35.0,35.0,0.0,0.0
1,Z1,TS,101,34.99999999999998,34.99999999999998,0.0,0.0
1,Z1,TS,102,34.99999999999997,34.99999999999997,0.0,0.0
1,Z1,TS,103,27.3032027929544,27.3032027929544,0.0,0.0
1,Z1,TS,104,27.303202792954405,27.303202792954405,0.0,0.0
1,Z1,TS,105,27.30320279295441,27.30320279295441,0.0,0.0
1,Z1,TS,106,27.30320279295442,27.30320279295442,0.0,0.0
1,Z1,TS,107,27.23833254033093,27.23833254033093,0.0,0.0
1,Z1,TS,108,27.303202792954426,27.303202792954426,0.0,0.0
1,Z1,TS,109,27.392010432497766,27.392010432497766,0.0,0.0
1,Z1,TS,110,27.733402747975425,27.733402747975425,0.0,0.0
1,Z1,TS,111,27.733402747975422,27.733402747975422,0.0,0.0
1,Z1,TS,112,27.705448730904468,27.705448730904468,0.0,0.0
1,Z1,TS,113,35.0,35.0,0.0,0.0
1,Z1,TS,114,35.94222567031414,35.94222567031414,0.0,0.0
1,Z1,TS,115,35.94222567031414,35.94222567031414,0.0,0.0
1,Z1,TS,116,35.94222567031414,35.94222567031414,0.0,0.0
1,Z1,TS,117,35.94222567031413,35.94222567031413,0.0,0.0
1,Z1,TS,118,35.94222567031414,35.94222567031414,0.0,0.0
1,Z1,TS,119,35.942225670314144,35.942225670314144,0.0,0.0
1,Z1,TS,120,35.0,35.0,0.0,0.0
1,Z1,TS,121,35.0,35.0,0.0,0.0
1,Z1,TS,122,34.99907829206016,34.99907829206016,0.0,0.0
1,Z1,TS,123,34.99907829206016,34.99907829206016,0.0,0.0
1,Z1,TS,124,34.898101176897605,34.898101176897605,0.0,0.0
1,Z1,TS,125,34.89240596560499,34.89240596560499,0.0,0.0
1,Z1,TS,126,34.94765853885326,34.94765853885326,0.0,0.0
1,Z1,TS,127,20.32343107678479,20.32343107678479,0.0,0.0
1,Z1,TS,128,20.323431076784793,20.323431076784793,0.0,0.0
1,Z1,TS,129,20.323431076784793,20.323431076784793,0.0,0.0
1,Z1,TS,130,20.192327170152257,20.192327170152257,0.0,0.0
1,Z1,TS,131,20.323431076784793,20.323431076784793,0.0,0.0
1,Z1,TS,132,20.32343107678479,20.32343107678479,0.0,0.0
1,Z1,TS,133,20.4074060531658,20.4074060531658,0.0,0.0
1,Z1,TS,134,20.585911334217855,20.585911334217855,0.0,0.0
1,Z1,TS,135,20.575921640488232,20.575921640488232,0.0,0.0
1,Z1,TS,136,20.575921640488232,20.575921640488232,0.0,0.0
1,Z1,TS,137,34.889474252627906,34.889474252627906,0.0,0.0
1,Z1,TS,138,35.1105257473721,35.1105257473721,0.0,0.0
1,Z1,TS,139,34.999999999999986,34.999999999999986,0.0,0.0
1,Z1,TS,140,34.99999999999999,34.99999999999999,0.0,0.0
1,Z1,TS,141,34.99999999999999,34.99999999999999,0.0,0.0
1,Z1,TS,142,35.0,35.0,0.0,0.0
1,Z1,TS,143,35.0,35.0,0.0,0.0
1,Z1,TS,144,35.0,35.0,0.0,0.0
1,Z1,TS,145,35.0,35.0,0.0,0.0
1,Z1,TS,146,35.0,35.0,0.0,0.0
1,Z1,TS,147,35.0,35.0,0.0,0.0
1,Z1,TS,148,34.89819789161437,34.89819789161437,0.0,0.0
1,Z1,TS,149,34.89324579073589,34.89324579073589,0.0,0.0
1,Z1,TS,150,34.98788129198958,34.98788129198958,0.0,0.0
1,Z1,TS,151,20.323431076784814,20.323431076784814,0.0,0.0
1,Z1,TS,152,20.323431076784814,20.323431076784814,0.0,0.0
1,Z1,TS,153,20.323431076784818,20.323431076784818,0.0,0.0
1,Z1,TS,154,20.323431076784814,20.323431076784814,0.0,0.0
1,Z1,TS,155,20.323431076784807,20.323431076784807,0.0,0.0
1,Z1,TS,156,20.323431076784814,20.323431076784814,0.0,0.0
1,Z1,TS,157,20.407406053165833,20.407406053165833,0.0,0.0
1,Z1,TS,158,20.57923474255459,20.57923474255459,0.0,0.0
1,Z1,TS,159,20.575921640488264,20.575921640488264,0.0,0.0
1,Z1,TS,160,20.575921640488264,20.575921640488264,0.0,0.0
1,Z1,TS,161,34.88771237813083,34.88771237813083,0.0,0.0
1,Z1,TS,162,35.94222567031413,35.94222567031413,0.0,0.0
1,Z1,TS,163,35.94222567031413,35.94222567031413,0.0,0.0
1,Z1,TS,164,35.94222567031413,35.94222567031413,0.0,0.0
1,Z1,TS,165,35.94222567031414,35.94222567031414,0.0,0.0
1,Z1,TS,166,35.0,35.0,0.0,0.0
1,Z1,TS,167,35.0,35.0,0.0,0.0
1,Z1,TS,168,35.000000000000014,35.000000000000014,0.0,0.0
1,Z1,TS,169,34.99999999999999,34.99999999999999,0.0,0.0
1,Z1,TS,170,35.0,35.0,0.0,0.0
1,Z1,TS,171,35.0,35.0,0.0,0.0
1,Z1,TS,172,35.0,35.0,0.0,0.0
1,Z1,TS,173,35.0,35.0,0.0,0.0
1,Z1,TS,174,35.0,35.0,0.0,0.0
1,Z1,TS,175,27.303202792954444,27.303202792954444,0.0,0.0
1,Z1,TS,176,27.303202792954444,27.303202792954444,0.0,0.0
1,Z1,TS,177,27.303202792954444,27.303202792954444,0.0,0.0
1,Z1,TS,178,27.303202792954444,27.303202792954444,0.0,0.0
1,Z1,TS,179,27.303202792954448,27.303202792954448,0.0,0.0
1,Z1,TS,180,27.303202792954448,27.303202792954448,0.0,0.0
1,Z1,TS,181,27.392010432497813,27.392010432497813,0.0,0.0
1,Z1,TS,182,27.73340274797548,27.73340274797548,0.0,0.0
1,Z1,TS,183,27.73340274797548,27.73340274797548,0.0,0.0
1,Z1,TS,184,27.70544873090453,27.70544873090453,0.0,0.0
1,Z1,TS,185,35.0,35.0,0.0,0.0
1,Z1,TS,186,35.94222567031412,35.94222567031412,0.0,0.0
1,Z1,TS,187,35.94222567031413,35.94222567031413,0.0,0.0
1,Z1,TS,188,35.94222567031414,35.94222567031414,0.0,0.0
1,Z1,TS,189,35.94222567031414,35.94222567031414,0.0,0.0
1,Z1,TS,190,35.94222567031414,35.94222567031414,0.0,0.0
1,Z1,TS,191,35.94222567031414,35.94222567031414,0.0,0.0
1,Z1,TS,192,35.0,35.0,0.0,0.0
1,Z1,TS,193,35.0,35.0,0.0,0.0
1,Z1,TS,194,35.0,35.0,0.0,0.0
1,Z1,TS,195,35.0,35.0,0.0,0.0
1,Z1,TS,196,35.0,35.0,0.0,0.0
1,Z1,TS,197,35.0,35.0,0.0,0.0
1,Z1,TS,198,35.00000000000001,35.00000000000001,0.0,0.0
1,Z1,TS,199,27.30320279295445,27.30320279295445,0.0,0.0
1,Z1,TS,200,27.30320279295445,27.30320279295445,0.0,0.0
1,Z1,TS,201,27.30320279295445,27.30320279295445,0.0,0.0
1,Z1,TS,202,27.21590983330988,27.21590983330988,0.0,0.0
1,Z1,TS,203,27.30320279295445,27.30320279295445,0.0,0.0
1,Z1,TS,204,27.30320279295445,27.30320279295445,0.0,0.0
1,Z1,TS,205,27.30320279295445,27.30320279295445,0.0,0.0
1,Z1,TS,206,27.635318697331236,27.635318697331236,0.0,0.0
1,Z1,TS,207,27.635318697331236,27.635318697331236,0.0,0.0
1,Z1,TS,208,27.61373809614304,27.61373809614304,0.0,0.0
1,Z1,TS,209,35.0,35.0,0.0,0.0
1,Z1,TS,210,35.94222567031414,35.94222567031414,0.0,0.0
1,Z1,TS,211,35.94222567031414,35.94222567031414,0.0,0.0
1,Z1,TS,212,35.94222567031414,35.94222567031414,0.0,0.0
1,Z1,TS,213,35.94222567031414,35.94222567031414,0.0,0.0
1,Z1,TS,214,35.94222567031414,35.94222567031414,0.0,0.0
1,Z1,TS,215,35.000000000000036,35.000000000000036,0.0,0.0
1,Z1,TS,216,35.0,35.0,0.0,0.0
1,Z1,TS,217,35.00000000000006,35.00000000000006,0.0,0.0
1,Z1,TS,218,34.99999999999996,34.99999999999996,0.0,0.0
1,Z1,TS,219,35.0,35.0,0.0,0.0
1,Z1,TS,220,34.99999999999998,34.99999999999998,0.0,0.0
1,Z1,TS,221,34.99999999999999,34.99999999999999,0.0,0.0
1,Z1,TS,222,35.0,35.0,0.0,0.0
1,Z1,TS,223,27.303202792954394,27.303202792954394,0.0,0.0
1,Z1,TS,224,27.3032027929544,27.3032027929544,0.0,0.0
1,Z1,TS,225,27.303202792954405,27.303202792954405,0.0,0.0
1,Z1,TS,226,27.30320279295441,27.30320279295441,0.0,0.0
1,Z1,TS,227,27.30320279295442,27.30320279295442,0.0,0.0
1,Z1,TS,228,27.303202792954426,27.303202792954426,0.0,0.0
1,Z1,TS,229,27.303202792954426,27.303202792954426,0.0,0.0
1,Z1,TS,230,27.635318697331208,27.635318697331208,0.0,0.0
1,Z1,TS,231,27.635318697331208,27.635318697331208,0.0,0.0
1,Z1,TS,232,27.613738096143006,27.613738096143006,0.0,0.0
1,Z1,TS,233,35.0,35.0,0.0,0.0
1,Z1,TS,234,35.94222567031414,35.94222567031414,0.0,0.0
1,Z1,TS,235,35.94222567031414,35.94222567031414,0.0,0.0
1,Z1,TS,236,35.94222567031414,35.94222567031414,0.0,0.0
1,Z1,TS,237,35.94222567031414,35.94222567031414,0.0,0.0
1,Z1,TS,238,35.94222567031414,35.94222567031414,0.0,0.0
1,Z1,TS,239,35.0,35.0,0.0,0.0
1,Z1,TS,240,35.0,35.0,0.0,0.0
1,Z1,TS,241,35.0,35.0,0.0,0.0
1,Z1,TS,242,35.0,35.0,0.0,0.0
1,Z1,TS,243,34.999999999999986,34.999999999999986,0.0,0.0
1,Z1,TS,244,34.999999999999986,34.999999999999986,0.0,0.0
1,Z1,TS,245,35.0,35.0,0.0,0.0
1,Z1,TS,246,34.999999999999986,34.999999999999986,0.0,0.0
1,Z1,TS,247,27.303202792954462,27.303202792954462,0.0,0.0
1,Z1,TS,248,27.303202792954462,27.303202792954462,0.0,0.0
1,Z1,TS,249,27.303202792954462,27.303202792954462,0.0,0.0
1,Z1,TS,250,27.303202792954462,27.303202792954462,0.0,0.0
1,Z1,TS,251,27.303202792954465,27.303202792954465,0.0,0.0
1,Z1,TS,252,27.30320279295446,27.30320279295446,0.0,0.0
1,Z1,TS,253,27.303202792954462,27.303202792954462,0.0,0.0
1,Z1,TS,254,27.635318697331233,27.635318697331233,0.0,0.0
1,Z1,TS,255,27.606364482359346,27.606364482359346,0.0,0.0
1,Z1,TS,256,32.795504520941435,32.795504520941435,0.0,0.0
1,Z1,TS,257,35.0,35.0,0.0,0.0
1,Z1,TS,258,35.942225670314144,35.942225670314144,0.0,0.0
1,Z1,TS,259,35.942225670314144,35.942225670314144,0.0,0.0
1,Z1,TS,260,35.94222567031414,35.94222567031414,0.0,0.0
1,Z1,TS,261,35.942225670314144,35.942225670314144,0.0,0.0
1,Z1,TS,262,35.94222567031414,35.94222567031414,0.0,0.0
1,Z1,TS,263,35.0,35.0,0.0,0.0
1,Z1,TS,264,35.0,35.0,0.0,0.0
1,Z1,TS,265,35.0,35.0,0.0,0.0
1,Z1,TS,266,34.99999999999998,34.99999999999998,0.0,0.0
1,Z1,TS,267,35.00000000000002,35.00000000000002,0.0,0.0
1,Z1,TS,268,34.99999999999998,34.99999999999998,0.0,0.0
1,Z1,TS,269,35.0,35.0,0.0,0.0
1,Z1,TS,270,35.0,35.0,0.0,0.0
1,Z1,TS,271,27.30320279295445,27.30320279295445,0.0,0.0
1,Z1,TS,272,27.30320279295445,27.30320279295445,0.0,0.0
1,Z1,TS,273,27.30320279295445,27.30320279295445,0.0,0.0
1,Z1,TS,274,27.30320279295445,27.30320279295445,0.0,0.0
1,Z1,TS,275,27.002497129507844,27.002497129507844,0.0,0.0
1,Z1,TS,276,27.002497129507844,27.002497129507844,0.0,0.0
1,Z1,TS,277,27.303202792954448,27.303202792954448,0.0,0.0
1,Z1,TS,278,27.30320279295444,27.30320279295444,0.0,0.0
1,Z1,TS,279,27.303202792954448,27.303202792954448,0.0,0.0
1,Z1,TS,280,32.857426908408414,32.857426908408414,0.0,0.0
1,Z1,TS,281,35.0,35.0,0.0,0.0
1,Z1,TS,282,35.94222567031414,35.94222567031414,0.0,0.0
1,Z1,TS,283,35.94222567031414,35.94222567031414,0.0,0.0
1,Z1,TS,284,35.94222567031414,35.94222567031414,0.0,0.0
1,Z1,TS,285,35.94222567031414,35.94222567031414,0.0,0.0
1,Z1,TS,286,35.94222567031414,35.94222567031414,0.0,0.0
1,Z1,TS,287,35.0,35.0,0.0,0.0
1,Z1,TS,288,35.0,35.0,0.0,0.0
1,Z1,TS,289,35.0,35.0,0.0,0.0
1,Z1,TS,290,34.94760401992736,34.94760401992736,0.0,0.0
1,Z1,TS,291,34.94760401992736,34.94760401992736,0.0,0.0
1,Z1,TS,292,34.89819789161437,34.89819789161437,0.0,0.0
1,Z1,TS,293,34.89240596560499,34.89240596560499,0.0,0.0
1,Z1,TS,294,34.89240596560499,34.89240596560499,0.0,0.0
1,Z1,TS,295,20.344152693482357,20.344152693482357,0.0,0.0
1,Z1,TS,296,20.34415269348236,20.34415269348236,0.0,0.0
1,Z1,TS,297,20.34415269348236,20.34415269348236,0.0,0.0
1,Z1,TS,298,20.34415269348236,20.34415269348236,0.0,0.0
1,Z1,TS,299,20.175466554646373,20.175466554646373,0.0,0.0
1,Z1,TS,300,20.344152693482364,20.344152693482364,0.0,0.0
1,Z1,TS,301,20.34415269348236,20.34415269348236,0.0,0.0
1,Z1,TS,302,20.55827154981367,20.55827154981367,0.0,0.0
1,Z1,TS,303,20.55827154981367,20.55827154981367,0.0,0.0
1,Z1,TS,304,20.558271549813664,20.558271549813664,0.0,0.0
1,Z1,TS,305,34.894078478879436,34.894078478879436,0.0,0.0
1,Z1,TS,306,35.10592152112057,35.10592152112057,0.0,0.0
1,Z1,TS,307,35.0,35.0,0.0,0.0
1,Z1,TS,308,34.99999999999999,34.99999999999999,0.0,0.0
1,Z1,TS,309,34.99999999999999,34.99999999999999,0.0,0.0
1,Z1,TS,310,35.0,35.0,0.0,0.0
1,Z1,TS,311,35.0,35.0,0.0,0.0
1,Z1,TS,312,35.0,35.0,0.0,0.0
1,Z1,TS,313,35.0,35.0,0.0,0.0
1,Z1,TS,314,34.93333719308802,34.93333719308802,0.0,0.0
1,Z1,TS,315,34.93333719308805,34.93333719308805,0.0,0.0
1,Z1,TS,316,34.89819789161437,34.89819789161437,0.0,0.0
1,Z1,TS,317,34.894078478879436,34.894078478879436,0.0,0.0
1,Z1,TS,318,34.89407847887947,34.89407847887947,0.0,0.0
1,Z1,TS,319,20.361361197651114,20.361361197651114,0.0,0.0
1,Z1,TS,320,20.361361197651114,20.361361197651114,0.0,0.0
1,Z1,TS,321,20.361361197651117,20.361361197651117,0.0,0.0
1,Z1,TS,322,20.361361197651117,20.361361197651117,0.0,0.0
1,Z1,TS,323,20.36136119765112,20.36136119765112,0.0,0.0
1,Z1,TS,324,20.36136119765112,20.36136119765112,0.0,0.0
1,Z1,TS,325,20.361361197651124,20.361361197651124,0.0,0.0
1,Z1,TS,326,20.57592164048824,20.57592164048824,0.0,0.0
1,Z1,TS,327,20.57592164048824,20.57592164048824,0.0,0.0
1,Z1,TS,328,20.575921640488243,20.575921640488243,0.0,0.0
1,Z1,TS,329,34.889857155506384,34.889857155506384,0.0,0.0
1,Z1,TS,330,35.110142844493616,35.110142844493616,0.0,0.0
1,Z1,TS,331,34.99999999999999,34.99999999999999,0.0,0.0
1,Z1,TS,332,34.99999999999999,34.99999999999999,0.0,0.0
1,Z1,TS,333,34.99999999999999,34.99999999999999,0.0,0.0
1,Z1,TS,334,35.0,35.0,0.0,0.0
1,Z1,TS,335,35.0,35.0,0.0,0.0
1,Z1,TS,336,35.0,35.0,0.0,0.0
1,Z1,TS,337,35.0,35.0,0.0,0.0
1,Z1,TS,338,35.0,35.0,0.0,0.0
1,Z1,TS,339,35.0,35.0,0.0,0.0
1,Z1,TS,340,35.0,35.0,0.0,0.0
1,Z1,TS,341,35.00000000000002,35.00000000000002,0.0,0.0
1,Z1,TS,342,35.0,35.0,0.0,0.0
1,Z1,TS,343,26.540000000000003,26.540000000000003,0.0,0.0
1,Z1,TS,344,26.54,26.54,0.0,0.0
1,Z1,TS,345,26.54,26.54,0.0,0.0
1,Z1,TS,346,26.53999999999998,26.53999999999998,0.0,0.0
1,Z1,TS,347,26.176224656703585,26.176224656703585,0.0,0.0
1,Z1,TS,348,26.254291158153734,26.254291158153734,0.0,0.0
1,Z1,TS,349,26.539999999999996,26.539999999999996,0.0,0.0
1,Z1,TS,350,26.540000000000003,26.540000000000003,0.0,0.0
1,Z1,TS,351,26.540000000000003,26.540000000000003,0.0,0.0
1,Z1,TS,352,33.013315138065586,33.013315138065586,0.0,0.0
1,Z1,TS,353,35.0,35.0,0.0,0.0
1,Z1,TS,354,35.94222567031414,35.94222567031414,0.0,0.0
1,Z1,TS,355,35.94222567031414,35.94222567031414,0.0,0.0
1,Z1,TS,356,35.94222567031414,35.94222567031414,0.0,0.0
1,Z1,TS,357,35.94222567031414,35.94222567031414,0.0,0.0
1,Z1,TS,358,35.94222567031414,35.94222567031414,0.0,0.0
1,Z1,TS,359,35.0,35.0,0.0,0.0
1,Z1,TS,360,35.0,35.0,0.0,0.0
1,Z1,TS,361,35.0,35.0,0.0,0.0
1,Z1,TS,362,35.0,35.0,0.0,0.0
1,Z1,TS,363,35.0,35.0,0.0,0.0
1,Z1,TS,364,35.0,35.0,0.0,0.0
1,Z1,TS,365,35.0,35.0,0.0,0.0
1,Z1,TS,366,34.99999999999999,34.99999999999999,0.0,0.0
1,Z1,TS,367,27.30320279295445,27.30320279295445,0.0,0.0
1,Z1,TS,368,27.30320279295445,27.30320279295445,0.0,0.0
1,Z1,TS,369,27.30320279295445,27.30320279295445,0.0,0.0
1,Z1,TS,370,27.30320279295445,27.30320279295445,0.0,0.0
1,Z1,TS,371,26.92033292709878,26.92033292709878,0.0,0.0
1,Z1,TS,372,27.002497129507855,27.002497129507855,0.0,0.0
1,Z1,TS,373,27.30320279295445,27.30320279295445,0.0,0.0
1,Z1,TS,374,27.30320279295445,27.30320279295445,0.0,0.0
1,Z1,TS,375,27.30320279295445,27.30320279295445,0.0,0.0
1,Z1,TS,376,32.857426908408414,32.857426908408414,0.0,0.0
1,Z1,TS,377,35.0,35.0,0.0,0.0
1,Z1,TS,378,35.94222567031414,35.94222567031414,0.0,0.0
1,Z1,TS,379,35.94222567031414,35.94222567031414,0.0,0.0
1,Z1,TS,380,35.94222567031414,35.94222567031414,0.0,0.0
1,Z1,TS,381,35.94222567031414,35.94222567031414,0.0,0.0
1,Z1,TS,382,35.94222567031414,35.94222567031414,0.0,0.0
1,Z1,TS,383,35.0,35.0,0.0,0.0
1,Z1,TS,384,35.0,35.0,0.0,0.0
1,Z1,TS,385,35.0,35.0,0.0,0.0
1,Z1,TS,386,35.0,35.0,0.0,0.0
1,Z1,TS,387,35.0,35.0,0.0,0.0
1,Z1,TS,388,35.0,35.0,0.0,0.0
1,Z1,TS,389,34.99999999999998,34.99999999999998,0.0,0.0
1,Z1,TS,390,34.99999999999997,34.99999999999997,0.0,0.0
1,Z1,TS,391,27.30320279295445,27.30320279295445,0.0,0.0
1,Z1,TS,392,27.30320279295445,27.30320279295445,0.0,0.0
1,Z1,TS,393,27.303202792954448,27.303202792954448,0.0,0.0
1,Z1,TS,394,27.303202792954437,27.303202792954437,0.0,0.0
1,Z1,TS,395,26.920332927098762,26.920332927098762,0.0,0.0
1,Z1,TS,396,27.00249712950786,27.00249712950786,0.0,0.0
1,Z1,TS,397,27.303202792954448,27.303202792954448,0.0,0.0
1,Z1,TS,398,27.30320279295445,27.30320279295445,0.0,0.0
1,Z1,TS,399,27.303202792954448,27.303202792954448,0.0,0.0
1,Z1,TS,400,32.857426908408414,32.857426908408414,0.0,0.0
1,Z1,TS,401,35.0,35.0,0.0,0.0
1,Z1,TS,402,35.94222567031414,35.94222567031414,0.0,0.0
1,Z1,TS,403,35.94222567031414,35.94222567031414,0.0,0.0
1,Z1,TS,404,35.94222567031414,35.94222567031414,0.0,0.0
1,Z1,TS,405,35.94222567031414,35.94222567031414,0.0,0.0
1,Z1,TS,406,35.94222567031414,35.94222567031414,0.0,0.0
1,Z1,TS,407,34.999999999999986,34.999999999999986,0.0,0.0
1,Z1,TS,408,34.999999999999986,34.999999999999986,0.0,0.0
1,Z1,TS,409,35.0,35.0,0.0,0.0
1,Z1,TS,410,35.0,35.0,0.0,0.0
1,Z1,TS,411,34.99999999999999,34.99999999999999,0.0,0.0
1,Z1,TS,412,34.99999999999999,34.99999999999999,0.0,0.0
1,Z1,TS,413,34.999999999999986,34.999999999999986,0.0,0.0
1,Z1,TS,414,34.999999999999986,34.999999999999986,0.0,0.0
1,Z1,TS,415,27.3032027929544,27.3032027929544,0.0,0.0
1,Z1,TS,416,27.303202792954405,27.303202792954405,0.0,0.0
1,Z1,TS,417,27.30320279295441,27.30320279295441,0.0,0.0
1,Z1,TS,418,27.303202792954394,27.303202792954394,0.0,0.0
1,Z1,TS,419,26.92033292709871,26.92033292709871,0.0,0.0
1,Z1,TS,420,27.002497129507788,27.002497129507788,0.0,0.0
1,Z1,TS,421,27.303202792954387,27.303202792954387,0.0,0.0
