Bus_id,Zone_id,LoadZone,State,Latitude,Longitude,Load_share,Demand (MW)
29,SENE,RI,RI,41.75225213013117,-71.35535408724027,0.008850499925244136,156.09893455098933
30,NNE,VT,VT,44.1298979274049,-72.85234803745576,0.008590919155900793,18.59448275862069
31,Maine,ME,ME,45.51266402693286,-69.63021158143513,0.0017872464447527062,2.889663182346109
32,Maine,ME,ME,44.93963808303154,-68.81622882518259,0.004252143495855099,8.555555555555555
33,ROP,CT,CT,41.319153191813335,-72.82983324361632,0.02254947682224093,189.02301436234643
34,ROP,CT,CT,41.347622827008486,-72.54487754306494,0.0036947348388507604,14.983892617449666
35,ROP,CT,CT,41.85907609560622,-72.80239238804748,0.0017223918825909367,2.143974117012672
36,ROP,CT,CT,41.417184198237194,-72.77493679645355,0.004195860065563524,27.22512103281334
37,NNE,NH,NH,42.92984463704671,-71.54751184702674,0.011358155493390873,31.80371352785146
38,SENE,RI,RI,41.6860406298169,-71.30987426794277,0.008738969157533964,135.50291262135923
39,NNE,VT,VT,43.671667059029375,-72.8030458011994,0.028713230505115393,71.22916666666667
40,NNE,VT,VT,43.90128468021073,-72.99838727343358,0.031986396733839684,106.21614227086184
41,Maine,ME,ME,44.32064305349749,-68.59443245482107,0.003584109304133891,5.219950940310712
42,SENE,SEMA,MA,41.75392706554314,-70.55697196728408,0.019389497481261463,291.62629757785464
43,NNE,VT,VT,43.417432135246735,-72.84485506420849,0.04858864017292402,139.16666666666666
44,Maine,ME,ME,44.524709861215946,-70.18143576649027,0.0036086692685641172,5.684889434889435
45,Maine,ME,ME,45.419339345654386,-69.92805457184146,0.012924348366072022,30.809018567639257
46,Maine,ME,ME,44.428477854185694,-70.2185567778726,0.006224257582156292,13.833131801692865
47,Maine,ME,ME,44.03856528936608,-70.45692249704892,0.004474117939074475,8.60348292029471
48,Maine,ME,ME,45.246919613712,-69.17548053190937,0.012606177576385384,29.10761705101328
49,Maine,ME,ME,44.55275350027757,-70.15913278044644,0.008537477417362752,18.9832285115304
50,Maine,ME,ME,43.892910362033035,-69.8824287082931,0.03270973346184159,92.14988558352402
51,Maine,ME,ME,45.43225438249166,-69.01263973884744,0.0037419447326755284,5.514569125852449
52,Maine,ME,ME,45.48906997002281,-69.52633703814652,0.009643608674183934,23.113667117726656
53,Maine,ME,ME,44.891255321817226,-69.7223381803167,0.00665100570003074,16.071283095723015
54,Maine,ME,ME,45.54143689072972,-69.71592700090419,0.01143552298093937,28.837058399423213
55,Maine,ME,ME,44.27569685905635,-69.95594436290183,0.007326384208229483,16.45213137665968
56,Maine,ME,ME,45.1563896780435,-68.26141392323053,0.009645104636743358,24.725050916496944
57,Maine,ME,ME,44.21373421677811,-70.32887779701386,0.005209586941764467,10.511538461538462
58,Maine,ME,ME,44.87970391404946,-68.68529391475418,0.008841323156210792,21.016293279022403
59,Maine,ME,ME,44.64356636965751,-68.4403547330119,0.007267722396827339,14.241245136186771
60,Maine,ME,ME,44.36051747027993,-69.96104093616063,0.004919324706067598,9.802547770700638
61,Maine,ME,ME,44.108418908579885,-69.24495708031432,0.0046275752086907904,7.645942408376963
62,Maine,ME,ME,45.32429395569295,-69.76690001270791,0.005793726793132791,13.381596752368065
63,Maine,ME,ME,43.928733970953864,-70.26333665894218,0.005269098094414494,9.837075048107762
64,Maine,ME,ME,45.08735562495483,-68.96889960781817,0.004897225983944149,10.341772151898734
65,Maine,ME,ME,44.13318395617949,-70.36467733105594,0.003533284092457024,5.638179800221976
66,Maine,ME,ME,44.05980214163114,-68.85552738090843,0.00571981364714924,10.729684908789386
67,Maine,ME,ME,45.506342721117065,-69.58356189542982,0.003762586579845504,5.435401252134319
68,Maine,ME,ME,44.857374814588354,-69.95070897286033,0.0059642997321180495,15.407299270072993
69,Maine,ME,ME,45.07946288308654,-68.28629839082018,0.011533824388528756,27.84206848357792
70,Maine,ME,ME,45.24593333505188,-69.78401808208018,0.005718576087601518,11.303538175046556
71,Maine,ME,ME,43.84913124558808,-68.98851722547423,0.008870277992082976,20.80324074074074
72,Maine,ME,ME,45.337019905294504,-68.56871442017284,0.0034296501110841196,4.334494773519164
73,Maine,ME,ME,45.39593726214996,-68.80957905645047,0.005336271181011995,12.71969696969697
74,Maine,ME,ME,44.23302262295704,-69.11369676537936,0.043642705805751275,109.21230942970072
75,Maine,ME,ME,44.044665876087045,-69.48361535217336,0.004766968689418642,8.203877423389619
76,NNE,NH,NH,44.419250294843195,-71.15817103821308,0.03888728772130194,151.08657630083076
77,SENE,RI,RI,41.84521985816146,-71.41145637251869,0.013550360013431514,203.23071718538566
78,SENE,SEMA,MA,41.69766046795987,-70.77884149419506,0.013673118332578029,211.8992015968064
79,SENE,SEMA,MA,41.7159926016655,-70.99734105307508,0.009666927853797387,129.01902748414378
80,SENE,SEMA,MA,41.69850794667725,-71.1149722125278,0.007953603638309189,81.85709269662921
81,SENE,SEMA,MA,41.811743923797216,-71.11585687182932,0.015667957749341557,228.66101694915255
82,SENE,SEMA,MA,41.86340317120054,-71.08762602625299,0.011103407040901979,130.5568820224719
83,SENE,SEMA,MA,41.90844750076685,-70.96450390866063,0.017343751265960456,290.7945205479452
84,SENE,SEMA,MA,41.887645948822595,-70.7287701885147,0.024274639254946523,403.9163011695906
85,SENE,RI,RI,41.77199255522423,-71.46214729696445,0.008381722896326346,126.36095764272561
86,SENE,RI,RI,41.55125240430688,-71.46680615658447,0.010546077309083465,172.45825242718448
87,SENE,SEMA,MA,41.793152114344714,-71.20387313422718,0.005772105833335066,24.84178421654594
88,SENE,NEMA/Boston,MA,42.2022010579456,-71.00333510986565,0.013697514038253708,55.55838225701239
89,SENE,RI,RI,41.888609207945485,-71.52323845957982,0.0026143168400611498,40.66789441375077
90,ROP,CT,CT,41.67289520244352,-72.38592512619738,0.006221963281593694,38.870661065664386
91,ROP,CT,CT,41.80933433726447,-72.78375019605268,0.006753336474552689,46.736459595085655
92,ROP,CT,CT,41.34879230115639,-72.14367606263272,0.010369911288376391,79.28302526708497
93,ROP,CT,CT,41.829180425816524,-72.58326872029662,0.007796340777466669,52.81975827640568
94,ROP,CT,CT,41.311909572049274,-72.74423210505938,0.0172051494657204,133.1548244870273
95,ROP,CT,CT,41.515006194679785,-72.38340887074557,0.005554358752006577,34.506868615709756
96,ROP,CT,CT,41.700653492206285,-72.45409751903844,0.02256773549484927,201.2569102933695
97,ROP,CT,CT,41.803042906183606,-72.17728118090811,0.029133840234901228,234.51472816024238
98,ROP,WCMA,MA,42.45327335259599,-72.71817678920549,0.015886969404584634,346.63216783216785
99,ROP,CT,CT,41.493701983057576,-72.36489557626004,0.01899420224453038,152.55424200278165
100,Maine,ME,ME,43.89402258176439,-69.97482160005393,0.005764586011697813,13.924762600438275
101,ROP,CT,CT,41.74643919094789,-72.81501971880307,0.004056200639185602,16.007862407862408
102,ROP,CT,CT,41.335340192828504,-72.64260887473594,0.0034119570170102896,13.151374010246856
103,ROP,CT,CT,41.23599263040719,-73.00565786118756,0.026218638488992457,207.35560454468373
104,ROP,CT,CT,41.35972891467217,-72.25258611498953,0.012609394149989066,91.84260051325919
105,ROP,CT,CT,41.514980301126265,-72.1545400941098,0.029631011157654312,258.178056638969
106,ROP,CT,CT,41.71085039807596,-72.95677677526994,0.009359532493945414,76.84988139613691
107,ROP,CT,CT,41.27038693119542,-73.0537317329883,0.01765629653152044,142.28655476726078
108,ROP,CT,CT,41.80647402345146,-72.43567371321555,0.004573688670808312,28.64333017975402
109,ROP,CT,CT,41.81712087328556,-72.89147547873637,0.004693891974937197,33.43717382577278
110,ROP,CT,CT,41.43181538558095,-72.1888758860627,0.020114208131860687,164.09690257830076
111,ROP,CT,CT,41.61966458811209,-72.97220899380534,0.014591739830923196,117.09441384736428
112,ROP,CT,CT,41.46095586422173,-73.11533769871247,0.013630617369758898,106.72714939799897
113,ROP,CT,CT,41.60820070393361,-72.73277286893627,0.010958692791117929,81.31592335085637
114,ROP,CT,CT,41.36524046713258,-72.41424571403692,0.014952268230272167,120.16041848299912
115,ROP,CT,CT,41.464265493343966,-72.2689786272108,0.013637378628726906,112.35413769123782
116,SENE,NEMA/Boston,MA,42.35612561838946,-71.29545531981215,0.019960060713403192,82.37476099426387
117,SENE,NEMA/Boston,MA,42.532803882342606,-70.87583817126199,0.037578619877903716,245.58100344695518
118,ROP,CT,CT,41.2751953173189,-73.03730631542682,0.032685959877049156,284.57310953452156
119,ROP,CT,CT,41.55441352121481,-73.02275429955199,0.01721709921119221,129.87726008344924
120,SENE,NEMA/Boston,MA,42.30337593860145,-71.35381252598162,0.03585718147835916,187.98342893562778
121,SENE,NEMA/Boston,MA,42.355853660023044,-71.1801701364884,0.029262653556496983,177.97071428571428
122,SENE,NEMA/Boston,MA,42.532499891028394,-71.06195073591645,0.022003434135622446,107.19341563786008
123,SENE,NEMA/Boston,MA,42.45891899278566,-71.25384351436799,0.015996541417672195,78.72692454998085
124,NNE,NH,NH,43.27596121340668,-71.77952234519307,0.01040144621881542,21.69028871391076
125,NNE,NH,NH,43.60543641728416,-71.30188680393692,0.010443248813469556,22.190520446096656
126,NNE,NH,NH,43.02390227342092,-71.71734276039054,0.006897433383647419,19.26033834586466
127,NNE,NH,NH,43.07016457560392,-71.772723543403,0.019244233403923797,63.935969058874086
128,NNE,NH,NH,43.01890461063484,-71.06238128660073,0.018666799587712835,50.31027073485174
129,NNE,NH,NH,43.27136291527519,-71.40945947757345,0.017592615499910126,46.097266035751844
130,NNE,NH,NH,43.016311092933776,-71.34422720436702,0.03239299740217112,122.63128491620112
131,NNE,NH,NH,43.726866747057876,-71.56567035141529,0.017487083991774593,46.11774817361409
132,NNE,NH,NH,44.154594418308825,-71.58040250440126,0.020688967324165267,69.74163568773234
133,NNE,NH,NH,43.42143420850593,-71.50437323466252,0.029600082563431242,120.9776119402985
134,NNE,NH,NH,44.24534252434736,-71.25348817518127,0.01106959598011439,23.884010840108402
135,NNE,NH,NH,43.023632235375686,-71.03023985880202,0.06633010564975345,295.73654756780024
136,ROP,CT,CT,41.400469185348655,-72.13783772923759,0.01742566070175149,141.21575104311543
137,NNE,NH,NH,43.21316274516468,-71.16163577731389,0.04331736947014812,192.5170305676856
138,ROP,CT,CT,41.839916137802476,-72.638094710286,0.013027339758142126,98.59555706291334
139,NNE,VT,VT,44.14061355801238,-72.38384997701124,0.019462730691049965,50.044619422572175
140,Maine,ME,ME,45.08365916228451,-69.57733079951053,0.00576525666453714,12.776983559685489
141,Maine,ME,ME,45.010391319685716,-69.90971530259057,0.013266095381366732,32.43511450381679
142,NNE,NH,NH,43.46970528958032,-71.54413354146747,0.011681932395619533,32.863837312113176
143,Maine,ME,ME,44.19015379650431,-68.7785194131367,0.004277137776840921,7.737766624843162
144,Maine,ME,ME,45.2632980185978,-68.34813871187254,0.004383794382062144,7.659045057162071
145,Maine,ME,ME,43.7900457371867,-70.22324947963409,0.013229713301685129,32.702564102564104
146,ROP,WCMA,MA,42.60136295077235,-72.53964839799113,0.026804520752081472,708.0489795918368
147,ROP,CT,CT,41.302465839836586,-73.11684798015095,0.019319343937633786,159.9425506142931
148,ROP,CT,CT,41.865395699686445,-72.47502701995963,0.005697211901235524,36.091263650546026
149,Maine,ME,ME,43.85261643276724,-69.04223692215146,0.009126106970443158,20.319887955182075
150,Maine,ME,ME,45.54143689072972,-69.71592700090419,0.0039010626629541294,6.623605402231357
151,NNE,NH,NH,42.959822520150325,-71.29958850729058,0.054031221622074584,212.58661940629153
152,ROP,CT,CT,41.46785712273094,-72.86597717398152,0.018299865304507282,148.67306015693114
153,NNE,NH,NH,43.41339401041418,-71.06860806351624,0.045867331837755904,192.5170305676856
154,SENE,RI,RI,41.7865620753791,-71.52849464158318,0.004872664196295099,47.93001841620626
155,SENE,RI,RI,41.6351536132881,-71.34313949065634,0.004125421415604901,50.13392857142857
156,SENE,NEMA/Boston,MA,42.3258942468958,-70.97467418757444,0.033791890517671605,187.79043126684635
157,SENE,RI,RI,41.72747282118736,-71.51605467862716,0.004553423588001531,60.156292286874155
158,SENE,RI,RI,41.63943864894243,-71.5619466595426,0.006687538597069578,99.0391061452514
159,Maine,ME,ME,43.86584399105688,-69.13928653773024,0.004847646511531131,10.569814366424536
160,SENE,RI,RI,41.87388139210153,-71.54466017011434,0.004086339710015607,40.107142857142854
161,SENE,RI,RI,41.70321108858186,-71.5427620446132,0.0020227083208375755,5.2314923619271445
162,SENE,NEMA/Boston,MA,42.5096166521172,-70.85128415057673,0.009835407754025235,28.15291262135922
163,SENE,RI,RI,41.937508118738855,-71.57163976939896,0.0117686248683802,217.86332882273342
164,SENE,NEMA/Boston,MA,42.42769018338697,-70.85587932332248,0.027205905154480646,165.5667115902965
165,SENE,NEMA/Boston,MA,42.4296594194124,-71.11956669537766,0.021080937584682557,96.35357142857143
166,SENE,RI,RI,41.72371503994212,-71.55930792938037,0.005027841130414143,60.05242718446602
167,SENE,SEMA,MA,41.80784389572704,-70.70996779570201,0.028923782221972907,467.000807102502
168,NNE,NH,NH,43.00311993288697,-71.60281091952973,0.014406143357343347,39.1285393258427
169,SENE,RI,RI,41.657609827137655,-71.47637603771298,0.007435448434006931,118.68673883626523
170,Maine,ME,ME,45.25091579216466,-68.32119892368779,0.004074893108722867,7.224157955865273
171,Maine,ME,ME,45.40930526275107,-68.87238829240799,0.0037789419548546,7.59329140461216
172,Maine,ME,ME,45.009452957076775,-68.30680561503338,0.004231362706536066,7.673658235657002
173,Maine,ME,ME,45.29188567918167,-68.49376934791204,0.003812148533305611,7.007692307692308
174,Maine,ME,ME,44.65440575729363,-69.50997775416069,0.0143755930204108,36.20641025641025
175,ROP,CT,CT,41.76486936447431,-72.52181208773234,0.020961249522152232,164.09690257830076
176,ROP,WCMA,MA,42.571301402616314,-72.23279747518049,0.013137871429777485,284.2383673469388
177,Maine,ME,ME,44.600323518830876,-68.46306284690633,0.01307701782810924,29.5625
178,ROP,WCMA,MA,42.12084064586971,-72.36167789078303,0.010373307829451034,193.5673469387755
179,ROP,WCMA,MA,42.05404513165935,-72.48877785294592,0.006136268449404232,117.56665129151291
180,Maine,ME,ME,45.11690152133001,-69.8503547667039,0.009765847441659533,24.166666666666668
181,NNE,VT,VT,44.29968177238961,-72.60684992060091,0.05889532973148872,190.11801242236027
182,Maine,ME,ME,44.76944553112077,-68.79195521408792,0.03374484231980076,106.22583139984532
183,Maine,ME,ME,45.06239717007747,-69.4055137934017,0.011170293350897762,28.228003060443765
184,Maine,ME,ME,44.93877679879437,-69.10938311581182,0.00697426046270634,15.183333333333334
185,Maine,ME,ME,45.15619613289603,-68.46484709919952,0.012852529238409821,27.599080987937967
186,Maine,ME,ME,44.51677416919847,-70.10128399145788,0.012856063788101243,26.750996015936256
187,Maine,ME,ME,44.17802138898811,-69.90573082110355,0.012633194314213902,29.855670103092784
188,Maine,ME,ME,44.86355912003716,-68.4399163920389,0.023723706744059117,57.294879009566685
189,Maine,ME,ME,45.573213436627704,-68.50033126979812,0.029963641726806368,87.56387169386606
190,Maine,ME,ME,44.62102204902922,-68.70956618349851,0.039151930429317555,100.72196796338673
191,Maine,ME,ME,44.73114952474331,-68.3179987396591,0.008972035970767445,20.484945547725815
192,Maine,ME,ME,43.890309350471746,-69.60090360019575,0.002433184886090031,4.334494773519164
193,Maine,ME,ME,44.05483107783579,-69.06194646014409,0.028995774804839114,86.42820512820512
194,Maine,ME,ME,43.88338678679631,-69.521812672011,0.0037768135574336743,5.419803126809496
195,ROP,CT,CT,41.64363150178712,-72.64524341644632,0.022586160495365118,205.32270646091231
196,ROP,CT,CT,41.838257452132474,-72.67317229478877,0.02649040604584881,243.02958989444542
197,NNE,NH,NH,43.46372564382828,-71.13355875825283,0.025445676451431712,101.66867211001289
198,ROP,CT,CT,41.88409054614025,-72.41779530040539,0.012309559573599839,88.64638386648122
199,ROP,CT,CT,41.857861484296066,-72.51516230893712,0.009026399990844581,59.89734816082122
200,ROP,WCMA,MA,42.179254086442626,-72.45607012455635,0.047276947465885996,1442.1110889110892
201,NNE,NH,NH,43.87910234997817,-71.40449936124483,0.029367188611021316,119.55330882352942
202,Maine,ME,ME,43.87806834962072,-69.10775032501326,0.01006152904919811,24.725050916496944
203,SENE,NEMA/Boston,MA,42.18022311563212,-71.2848558083392,0.05297295134027516,343.23330106485963
204,SENE,NEMA/Boston,MA,42.23506937042173,-70.99262498351129,0.06806448517419413,424.4730458221024
205,SENE,RI,RI,41.85193899150634,-71.41846894600818,0.011622180248075107,195.10148849797025
206,Maine,ME,ME,45.424454023489076,-69.38160556944547,0.008184643257747865,18.9832285115304
207,Maine,ME,ME,44.10060364676848,-70.36046055755622,0.005844813276298629,13.018867924528301
208,Maine,ME,ME,44.265199472542236,-70.29742435940962,0.007383314691046704,15.244794597636465
209,Maine,ME,ME,44.62638986046252,-70.20768983478632,0.04748473780873738,126.09775967413442
210,Maine,ME,ME,43.79530008131528,-70.14436051039998,0.0888090741951905,253.54513888888889
211,Maine,ME,ME,44.753589402070325,-69.95212897708137,0.0080984917467675,16.27358490566038
212,Maine,ME,ME,45.02754883037161,-69.89834133668784,0.011554288078249743,26.955597248280178
213,Maine,ME,ME,43.84913124558808,-68.98851722547423,0.001999161850030409,4.334494773519164
214,Maine,ME,ME,45.27565594409359,-68.46002777149889,0.006273843444426382,15.05916030534351
215,Maine,ME,ME,43.989074010683105,-70.55091209076761,0.00882611350644888,23.11730545876887
216,Maine,ME,ME,44.38790444797819,-68.56093809376225,0.0036052425914853883,5.445859872611464
217,SENE,RI,RI,41.81006473846243,-71.45010884057221,0.015972151417911685,287.9119897959184
218,SENE,RI,RI,41.81033083155439,-71.38912745476344,0.021323667165514235,375.57036535859265
219,SENE,SEMA,MA,41.844543876998635,-70.7059841603937,0.04259541396707056,806.0912730184147
220,SENE,NEMA/Boston,MA,42.1849932576711,-71.34295189633049,0.0455610731686932,257.4249757986447
221,SENE,NEMA/Boston,MA,42.23646331079432,-70.91513325916638,0.026805628212777793,151.0203951561504
222,ROP,CT,CT,41.63959239317843,-72.43083716913334,0.016545397827521114,125.25196163905841
223,ROP,CT,CT,41.86351381050298,-72.51071936481358,0.012939424364600194,98.66585914518082
224,ROP,CT,CT,41.26428866861086,-72.90211682408287,0.022527563953315993,183.78272827282728
225,ROP,CT,CT,41.45202966519545,-72.43798866708251,0.0019156817324849514,6.178664921465968
226,ROP,CT,CT,41.78559992755409,-73.00537082506193,0.007188982872512191,51.953898793444985
227,ROP,CT,CT,41.40992722335354,-73.06379775525694,0.018492669055644766,151.52347009735743
228,ROP,CT,CT,41.900753948316535,-72.89856131705768,0.01084162652312025,80.29947430897066
229,ROP,CT,CT,41.52772906851576,-72.92835592481683,0.006952872488829885,50.34567682494684
230,ROP,CT,CT,41.378723865611605,-72.39843572511884,0.018247620575849458,149.5566707042741
231,SENE,NEMA/Boston,MA,42.54568254641205,-70.95783865901238,0.02860950803176241,164.03109656301146
232,ROP,CT,CT,41.74301857766068,-72.8405338857642,0.007836231877486353,53.83552285864425
233,ROP,CT,CT,41.66559576858687,-72.9142573449664,0.008194198113741596,55.17993603770409
234,SENE,NEMA/Boston,MA,42.580491551785016,-71.18972026131365,0.037273933180730225,212.2365229110512
235,NNE,NH,NH,43.82770555701849,-71.19473087775206,0.006256626310600295,14.114610673665792
236,NNE,NH,NH,43.899217562504276,-71.09078266990971,0.011251424171494584,25.442970822281165
237,NNE,NH,NH,43.65955544900685,-71.38253675845598,0.006889610773404964,15.90185676392573
238,NNE,NH,NH,44.28430906853671,-71.44045594420166,0.0334120670502038,135.69584438549956
239,Maine,ME,ME,45.53465985385245,-69.7184026042203,0.012285062963563704,27.84206848357792
240,ROP,CT,CT,41.605579636629685,-72.85084385242209,0.009556870021455699,77.87403740374037
241,SENE,RI,RI,41.82379274514871,-71.55043083109851,0.0071863302228807645,103.16699029126214
242,SENE,RI,RI,41.68756204921762,-71.53333566132564,0.0028116004687746138,37.90638836179633
243,SENE,NEMA/Boston,MA,42.478638602024304,-70.84948236537738,0.014871120537092247,70.38185808339429
244,SENE,NEMA/Boston,MA,42.45346547945458,-70.96304461357988,0.016980520811126908,78.1504142766093
245,Maine,ME,ME,43.92416086142049,-69.45197685284226,0.004003911778059469,7.6985462892119365
246,SENE,NEMA/Boston,MA,42.2267616918862,-70.94981871405986,0.013153432170516293,39.98899803536346
247,Maine,ME,ME,45.1563896780435,-68.26141392323053,0.00195532229789264,4.228571428571429
248,ROP,CT,CT,41.87951619585235,-72.56776294629722,0.014156490162223279,115.44645340751043
249,ROP,WCMA,MA,42.26601094918395,-72.54597191038002,0.020698262219435753,588.9632972322503
250,ROP,WCMA,MA,42.25357566297826,-72.21019206803795,0.01712110601781539,466.4650080906149
