Bus_id,Zone_id,LoadZone,State,Latitude,Longitude,Load_share,Demand (MW)
B23,50Hertz,50Hertz,DE,51.07854346,12.56535948,0.006916457146151758,116.27138528624238
B24,50Hertz,50Hertz,DE,51.41848163,14.57554127,0.010171577743205158,170.9926642728056
B25,Amprion,Amprion,DE,51.6138251,7.4758498,0.00268745575139372,73.1518736889992
B26,TransnetBW,TransnetBW,DE,48.9457539,9.0757491,0.006324418174040546,61.40219494721615
B27,TransnetBW,TransnetBW,DE,48.953202,9.0844334,0.006348210072012244,61.633184536648876
B28,TransnetBW,TransnetBW,DE,48.09974042,7.75406679,0.006026278834586083,58.50763463528763
B29,TenneT,TenneT,DE,54.85084914,9.19758039,0.0044648378874083666,102.28407819506079
B30,TenneT,TenneT,DE,50.1960303,11.6734418,0.005286353897352508,121.10402416366914
B31,50Hertz,50Hertz,DE,54.180593,12.14101355,0.005282737834276219,88.80720766658571
B32,TenneT,TenneT,DE,50.0280152,10.1967491,0.004193741755113776,96.07359111955047
B33,TenneT,TenneT,DE,52.1697448,10.9761229,0.005333331147051571,122.18021658157502
B34,Amprion,Amprion,DE,51.9945209,8.6290784,0.0028591499413277693,77.82534661545655
B35,Amprion,Amprion,DE,51.73638097,8.70217726,0.0027995291783662907,76.20248435283584
B36,Amprion,Amprion,DE,51.7005574,8.7391058,0.0029726169654315034,80.91389064480417
B37,TransnetBW,TransnetBW,DE,49.14402177,9.15231218,0.006202421976487202,60.21776436422012
B38,TransnetBW,TransnetBW,DE,48.8971347,10.11694164,0.005378606153950386,52.219542497165804
B39,TenneT,TenneT,DE,53.824291,8.178985,0.0042082178704494445,96.40522155055223
B40,TenneT,TenneT,DE,53.0859141,8.5985415,0.0052744439878391215,120.83118242860886
B41,TenneT,TenneT,DE,53.3146739,9.3837797,0.006133255707701038,140.50552835658155
B42,TenneT,TenneT,DE,53.3384205,9.3886907,0.006177392945950963,141.51665952020142
B43,TransnetBW,TransnetBW,DE,47.60099226,7.87368242,0.006319229342349497,61.35181787753568
B44,TransnetBW,TransnetBW,DE,49.29073024,6.77304675,0.005909926839735855,57.37800220528548
B45,50Hertz,50Hertz,DE,54.3407327,10.2041312,0.006271043128893912,105.42143996250364
B46,Amprion,Amprion,DE,49.72478897,6.81357002,0.0028897241012097487,78.65756760390406
B47,Amprion,Amprion,DE,51.56033591,7.14001556,0.0030202693594714647,82.2109768974734
B48,Amprion,Amprion,DE,51.55830038,6.70376059,0.0030152715347200967,82.07493735719736
B49,Amprion,Amprion,DE,51.55849942,6.70405241,0.003382770551703253,92.07816872472462
B50,Amprion,Amprion,DE,51.60701721,6.64624066,0.003015753943488152,82.08806840326163
B51,Amprion,Amprion,DE,51.60721639,6.64653254,0.0033657594943645097,91.61513199672837
B52,Amprion,Amprion,DE,51.59944832,6.65948816,0.003018480601742378,82.1622873592771
B53,Amprion,Amprion,DE,51.59964748,6.65978005,0.0033652973740312957,91.60255319678836
B54,TransnetBW,TransnetBW,DE,48.2726348,10.0649229,0.0068214099901754265,66.22736424211567
B55,Amprion,Amprion,DE,51.62877256,7.36765611,0.003277493904213865,89.21256469922535
B56,50Hertz,50Hertz,DE,51.83403499,14.45775273,0.012101713506531829,203.43984846701048
B57,TransnetBW,TransnetBW,DE,48.43494745,10.2343267,0.0055879557394731836,54.25206528561027
B58,TransnetBW,TransnetBW,DE,48.863235,9.2403641,0.005828819379947767,56.59055015506788
B59,Amprion,Amprion,DE,50.99133438,6.67221471,0.004117867689209962,112.08732903337287
B60,Amprion,Amprion,DE,51.09104325,6.70987244,0.004434187855118654,120.69748486936598
B61,Amprion,Amprion,DE,50.93510032,6.82097206,0.0030400355990559172,82.7490089974023
B62,Amprion,Amprion,DE,50.93529908,6.82126055,0.003372560475697976,91.80025300837998
B63,Amprion,Amprion,DE,51.03414772,6.63428121,0.0028444988308284967,77.42654705044397
B64,Amprion,Amprion,DE,52.1687339,7.3986181,0.0032033466711959167,87.19429555328506
B65,Amprion,Amprion,DE,50.08406587,8.49220934,0.0038972968790266798,106.08344672288646
B66,Amprion,Amprion,DE,50.8189066,7.9295009,0.002852141304343521,77.63457326890456
B67,Amprion,Amprion,DE,52.265688,7.8807455,0.00305565258839059,83.17409954284476
B68,Amprion,Amprion,DE,51.0202903,6.9591121,0.0029366840002597377,79.93580431606999
B69,TenneT,TenneT,DE,54.901341,8.9151976,0.004876586574273711,111.71674651272158
B70,TenneT,TenneT,DE,53.48959909,9.95196286,0.005380718134542973,123.26579560061805
B71,TenneT,TenneT,DE,50.20809322,11.77528079,0.004981443003785669,114.11888148512513
B72,50Hertz,50Hertz,DE,53.40707869,11.89983905,0.007466236609503537,125.51363438214037
B73,TenneT,TenneT,DE,49.3547321,12.1151127,0.004935060412425529,113.05631197617396
B74,Amprion,Amprion,DE,49.82933039,6.70257235,0.0033678025077322296,91.67074230984436
B75,TenneT,TenneT,DE,48.27118007,13.0558206,0.004701220777594429,107.69932654975524
B76,TenneT,TenneT,DE,49.3363935,12.0882478,0.004861889634107795,111.38005724984866
B77,TenneT,TenneT,DE,52.558759,8.981146,0.005193365202350762,118.97376474761313
B78,Amprion,Amprion,DE,52.17730292,7.01123027,0.0030553602081268465,83.16614102516073
B79,TransnetBW,TransnetBW,DE,49.24522113,8.49124908,0.0058348335604839815,56.64894033034886
B80,TenneT,TenneT,DE,52.16773029,10.39697411,0.004791759975480226,109.77347092628139
B81,Amprion,Amprion,DE,51.03709979,6.65912362,0.0036271589559501525,98.73035999122416
B82,TenneT,TenneT,DE,48.29499875,12.99797197,0.004251744243823697,97.40235853290831
B83,50Hertz,50Hertz,DE,51.06621777,11.32925067,0.007357562814084255,123.68673768189203
B84,50Hertz,50Hertz,DE,51.07372909,11.46024307,0.006982877987431838,117.38797475745878
B85,50Hertz,50Hertz,DE,51.0834349,11.6081956,0.006978344739093984,117.31176709030333
B86,Amprion,Amprion,DE,51.34664175,7.60338928,0.003316494777659663,90.27415872420161
B87,TransnetBW,TransnetBW,DE,48.6283304,8.8718148,0.005959321537364606,57.85756297588862
B88,50Hertz,50Hertz,DE,50.7965636,12.04498231,0.00775889842483084,130.43352240709905
B89,TransnetBW,TransnetBW,DE,49.3119354,9.0735161,0.005663201217212082,54.9826048176078
B90,TransnetBW,TransnetBW,DE,49.3360234,8.6894493,0.005662513622817707,54.975929135531416
B91,TenneT,TenneT,DE,51.33165459,9.58562544,0.00424863249078776,97.33107200495863
B92,Amprion,Amprion,DE,49.8953445,6.4969982,0.00250032252293153,68.05815399356551
B93,TenneT,TenneT,DE,50.0247387,12.1483804,0.00465216159518364,106.57543955174297
B94,TransnetBW,TransnetBW,DE,49.33342375,8.628955,0.006315912817871096,61.31961857050601
B95,Amprion,Amprion,DE,50.30985,8.1238717,0.003454282839714786,94.02471532632654
B96,Amprion,Amprion,DE,50.34538161,7.49992466,0.0030365847540026604,82.65507785776391
B97,Amprion,Amprion,DE,49.8835779,6.5120236,0.0031390886868337643,85.44520928344336
B98,TenneT,TenneT,DE,52.03389594,9.41102321,0.006134160310671782,140.52625172511773
B99,Amprion,Amprion,DE,51.4371488,8.6677816,0.0031464247650616183,85.64489549878598
B100,Amprion,Amprion,DE,51.4350473,8.6840986,0.003345715318464058,91.06953453976205
B101,Amprion,Amprion,DE,49.819267,6.7934258,0.0031671588243028337,86.20927140781706
B102,Amprion,Amprion,DE,50.76892131,8.04701966,0.002768675451067362,75.36265360919082
B103,Amprion,Amprion,DE,50.785155,8.0435459,0.0027693748130412743,75.38169006728023
B104,TransnetBW,TransnetBW,DE,49.5677429,8.3924707,0.005673391624544014,55.08154093479169
B105,TransnetBW,TransnetBW,DE,49.52433517,8.29475858,0.006250483951922381,60.68438606822641
B106,TransnetBW,TransnetBW,DE,49.44027842,8.5468069,0.00713958678280618,69.3164631775695
B107,TransnetBW,TransnetBW,DE,49.498647,8.5704967,0.00470175163282342,45.64813116517438
B108,TransnetBW,TransnetBW,DE,48.50156581,7.90843964,0.005408026502147739,52.505177302726864
B109,Amprion,Amprion,DE,50.7294962,8.3209411,0.0031409995820732045,85.4972233741371
B110,50Hertz,50Hertz,DE,52.1616153,14.5112165,0.008032230312710283,135.02845830781942
B111,Amprion,Amprion,DE,50.8881845,7.953747,0.0025014193907790345,68.08801046215763
B112,Amprion,Amprion,DE,50.63921885,8.0151758,0.00370747992669062,100.916676734537
B113,Amprion,Amprion,DE,50.04763087,8.5309437,0.0032821715249018624,89.33988836494747
B114,TransnetBW,TransnetBW,DE,48.7181752,9.3940779,0.005827071472423713,56.57358015789372
B115,TransnetBW,TransnetBW,DE,48.8831812,9.3025725,0.006336456635833026,61.51907336314389
B116,TenneT,TenneT,DE,53.2367126,8.40274878,0.005078027257644713,116.33151083993118
B117,Amprion,Amprion,DE,51.51407212,6.99593046,0.0030228529800302465,82.2813024031783
B118,TransnetBW,TransnetBW,DE,49.03055025,9.20890083,0.004678357041651798,45.42099892813689
B119,TenneT,TenneT,DE,52.4966855,8.4019613,0.00534696947584938,122.49265432833828
B120,TransnetBW,TransnetBW,DE,49.3096261,8.7530299,0.005683077377775499,55.175577491477874
B121,Amprion,Amprion,DE,50.8710004,8.1006391,0.002780738479425891,75.6910062253529
B122,Amprion,Amprion,DE,50.58359492,7.09494102,0.003024948903502246,82.33835291610526
B123,Amprion,Amprion,DE,50.58379301,7.09522855,0.003372361137403584,91.7948270698412
B124,Amprion,Amprion,DE,51.75314343,6.52556474,0.0030331009803561244,82.56025041004861
B125,Amprion,Amprion,DE,51.75334291,6.52585701,0.003141145444306943,85.5011937076739
B126,TenneT,TenneT,DE,53.6909435,6.4846323,0.006308807883859754,144.52721804976633
B127,TenneT,TenneT,DE,50.60092148,11.47317314,0.0049636857909945015,113.71208504873483
B128,Amprion,Amprion,DE,51.05087052,6.96291436,0.0032783821708194886,89.23674309416377
B129,Amprion,Amprion,DE,50.84802879,6.89433064,0.0036279301461426276,98.75135159546579
B130,50Hertz,50Hertz,DE,52.61950085,13.51501578,0.008085714368926541,135.92756968458139
B131,TenneT,TenneT,DE,52.577227,8.9802554,0.0052597650609179465,120.49490582755705
B132,TransnetBW,TransnetBW,DE,48.8435457,9.3397477,0.005839033387779754,56.689715403606684
B133,TransnetBW,TransnetBW,DE,48.54315025,9.24019596,0.006443569572330494,62.559006085363684
B134,TenneT,TenneT,DE,53.1849108,8.8726099,0.004737504135620908,108.53053474211225
B135,Amprion,Amprion,DE,51.6888464,7.6098655,0.0033836432700645393,92.10192390033924
B136,Amprion,Amprion,DE,51.1176623,6.9109967,0.003370456560320719,91.74298495778989
B137,Amprion,Amprion,DE,51.55370065,6.65076845,0.0030154643629431207,82.08018609322102
B138,Amprion,Amprion,DE,51.62183433,6.63592878,0.00327747118730532,89.21194635065397
B139,Amprion,Amprion,DE,51.62203354,6.6362207,0.003368001477927757,91.67615822882406
B140,Amprion,Amprion,DE,51.36152848,6.70922439,0.003015054800346043,82.0690379017192
B141,Amprion,Amprion,DE,51.36172752,6.70951501,0.0033646263714006562,91.58428867293301
B142,Amprion,Amprion,DE,51.35566115,6.72385335,0.0036270060533449733,98.72619802053684
B143,TenneT,TenneT,DE,52.537614,9.00027541,0.005672184227024062,129.94293402004882
B144,TenneT,TenneT,DE,51.9968419,8.6807188,0.004662669246809856,106.81615724131763
B145,Amprion,Amprion,DE,51.0238621,6.8541511,0.0030733350482698503,83.65541168014326
B146,Amprion,Amprion,DE,51.75347834,7.83156868,0.003939139808497167,107.22240080234077
B147,Amprion,Amprion,DE,51.50461119,7.1476955,0.003539929138324396,96.35598616290548
B148,Amprion,Amprion,DE,51.50480913,7.14798891,0.0036282093590940044,98.75895170219903
B149,Amprion,Amprion,DE,51.3260617,6.7924513,0.0033666083722942216,91.63823824175564
B150,Amprion,Amprion,DE,51.55859926,7.02087387,0.003279879630558415,89.27750357389242
B151,Amprion,Amprion,DE,51.60472885,7.00201154,0.003286415528273835,89.45540907573172
B152,Amprion,Amprion,DE,51.56512891,6.92953437,0.003369633585644422,91.72058379284476
B153,Amprion,Amprion,DE,50.8101557,7.0586911,0.003159541697173712,86.00193511164414
B154,Amprion,Amprion,DE,50.8360233,6.3231879,0.004533200143349729,123.39257460194379
B155,50Hertz,50Hertz,DE,52.59015508,13.49557721,0.006132072457568263,103.0852276318623
B156,Amprion,Amprion,DE,51.67963527,6.85591238,0.0030220235096150164,82.25872442584334
B157,Amprion,Amprion,DE,51.67983393,6.85620562,0.0033727924192319433,91.80656645338868
B158,50Hertz,50Hertz,DE,52.50481428,11.76854819,0.007141703852623737,120.05796937680272
B159,50Hertz,50Hertz,DE,53.08326849,11.88107943,0.006716085244030289,112.90296730290171
B160,TransnetBW,TransnetBW,DE,49.0416916,8.321627,0.005453065891079225,52.94245347001543
B161,50Hertz,50Hertz,DE,52.5969292,12.9076739,0.00780981193101597,131.2894207042812
B162,TransnetBW,TransnetBW,DE,47.5783675,7.9953862,0.005919144329150261,57.4674925056376
B163,Amprion,Amprion,DE,51.1420911,6.9357514,0.0030192153396601386,82.18228674171405
B164,Amprion,Amprion,DE,51.1891574,6.8797647,0.003025932450383991,82.36512481633963
B165,50Hertz,50Hertz,DE,52.6800484,13.21007961,0.006808241966575263,114.45219829896244
B166,Amprion,Amprion,DE,50.23374532,7.31392118,0.002959833288637386,80.56592215838748
B167,TransnetBW,TransnetBW,DE,49.94246116,8.67838138,0.005944064314094929,57.70943440946914
B168,TransnetBW,TransnetBW,DE,48.60906051,9.35004856,0.00584474578691199,56.74517565868178
B169,TransnetBW,TransnetBW,DE,48.7104265,9.4033277,0.005826634319191857,56.56933594645394
B170,TransnetBW,TransnetBW,DE,48.67541575,9.42154427,0.006323329192661772,61.391622299254976
B171,TransnetBW,TransnetBW,DE,47.65287074,9.80126643,0.005183777882749739,50.328003519146534
B172,TenneT,TenneT,DE,53.35760588,7.24393909,0.004998602759347916,114.51199089334953
B173,TenneT,TenneT,DE,52.3052655,10.1846439,0.004355837821572906,99.78701748684938
B174,Amprion,Amprion,DE,50.9541103,7.9695049,0.0030176666033648832,82.14013052694128
B175,Amprion,Amprion,DE,51.95592941,7.4842531,0.0034690393981288955,94.426385157219
B176,Amprion,Amprion,DE,52.1976958,7.3719734,0.003079050279530057,83.81097884623827
B177,TenneT,TenneT,DE,52.17604952,10.35713549,0.005084128969740984,116.47129374200225
B178,50Hertz,50Hertz,DE,53.06979259,12.01210116,0.008395281555983418,141.13165103977275
B179,50Hertz,50Hertz,DE,53.08345411,11.88140417,0.007491564691923961,125.9394204699361
B180,TransnetBW,TransnetBW,DE,47.6546273,11.3045349,0.005247778562790567,50.94937012149291
B181,TenneT,TenneT,DE,53.54646034,9.52427847,0.005618330600955037,128.70921207115876
B182,TenneT,TenneT,DE,53.8783433,9.3557308,0.005214489274161688,119.45769188391527
B183,Amprion,Amprion,DE,51.1638967,9.0957174,0.003393868097990115,92.38024116026644
B184,Amprion,Amprion,DE,51.3762059,7.1890594,0.0030193361781625343,82.18557593553965
B185,Amprion,Amprion,DE,51.42871308,7.42741938,0.003045179294780313,82.88901910909642
B186,50Hertz,50Hertz,DE,52.62953996,13.47625688,0.006731282981295787,113.15845388045666
B187,50Hertz,50Hertz,DE,52.62972124,13.47658492,0.007518656355826685,126.39485382622193
B188,Amprion,Amprion,DE,50.9748683,6.6994739,0.0030318566083372116,82.52637891478682
B189,TenneT,TenneT,DE,53.56315744,9.55322365,0.005186812338149798,118.82364649220608
B190,Amprion,Amprion,DE,50.6006552,8.46479465,0.0036524336202533756,99.41833003489182
B191,Amprion,Amprion,DE,50.84783021,6.89404236,0.0030330938120414885,82.5600552903163
B192,50Hertz,50Hertz,DE,52.56038757,13.6943539,0.006711121139380983,112.81951658354002
B193,50Hertz,50Hertz,DE,52.61919434,13.5334559,0.00685638870588727,115.26158494859091
B194,Amprion,Amprion,DE,51.05467131,6.62179194,0.0036339090571414516,98.91409605812602
B195,Amprion,Amprion,DE,50.13520039,8.58623609,0.003481948276428188,94.77776159730617
B196,Amprion,Amprion,DE,50.5936577,7.0741578,0.003366663298377752,91.63973331601781
B197,TransnetBW,TransnetBW,DE,49.25696865,8.30819129,0.005311917288630181,51.57207697598827
B198,TenneT,TenneT,DE,52.65592641,7.26879235,0.00497444671982413,113.95860501510704
B199,Amprion,Amprion,DE,50.3455787,7.50021245,0.0036287729034237023,98.77429123796732
B200,TransnetBW,TransnetBW,DE,49.42132403,8.35241109,0.006322903007632064,61.3874845753478
B201,50Hertz,50Hertz,DE,50.91163215,11.42968685,0.007596956539018816,127.7111448948337
B202,TransnetBW,TransnetBW,DE,48.7070611,8.1001077,0.0056802266491866715,55.1479004802911
B203,TransnetBW,TransnetBW,DE,48.9393723,8.8219795,0.006325698501496647,61.41462532640558
B204,TransnetBW,TransnetBW,DE,48.9281594,8.8342098,0.006354043253262125,61.68981743510866
B205,Amprion,Amprion,DE,51.3900981,8.9079328,0.0035432457388055068,96.4462631988512
B206,TransnetBW,TransnetBW,DE,49.04220531,9.20491131,0.005167489794152222,50.169866538975384
B207,Amprion,Amprion,DE,51.05447206,6.62150358,0.0032796490181929904,89.27122636295866
B208,TransnetBW,TransnetBW,DE,48.8663492,9.2936083,0.005831419421303133,56.61579330657679
B209,TransnetBW,TransnetBW,DE,47.6295424,11.3365743,0.005276413746511962,51.22738196144801
B210,TransnetBW,TransnetBW,DE,48.05668047,8.62762616,0.006897022672691949,66.96146887349796
B211,TransnetBW,TransnetBW,DE,47.9148482,8.5305556,0.005907313080745675,57.35262587268957
B212,Amprion,Amprion,DE,51.6903695,7.7008697,0.0030384384093443415,82.70553389275064
B213,Amprion,Amprion,DE,51.66014682,7.45643444,0.003278497529437936,89.23988312691826
B214,Amprion,Amprion,DE,51.66034398,7.45673016,0.0033822205801889455,92.06319863759805
B215,Amprion,Amprion,DE,51.51691365,7.73781377,0.0034123663016577244,92.88375763954784
B216,Amprion,Amprion,DE,51.89887973,7.60715878,0.0033660412972916567,91.62280260195458
B217,Amprion,Amprion,DE,51.8886873,7.6372691,0.003152791352331028,85.8181924126125
B218,Amprion,Amprion,DE,51.62543439,7.02266974,0.0035395373035504007,96.34532051831602
B219,TransnetBW,TransnetBW,DE,48.94797138,8.79075963,0.006335964459169842,61.51429494296521
B220,TransnetBW,TransnetBW,DE,49.1616908,8.605843,0.006333746986605565,61.492766056206776
B221,TransnetBW,TransnetBW,DE,48.92687946,9.23654857,0.007312415082697959,70.9944099341438
B222,Amprion,Amprion,DE,50.0201671,7.0390246,0.002690461113972687,73.23367890705805
B223,TenneT,TenneT,DE,53.6426478,9.6379897,0.005629203874074527,128.95830571039852
B224,TenneT,TenneT,DE,53.8646575,9.4596775,0.0046469399856765205,106.45581874386627
B225,TransnetBW,TransnetBW,DE,49.3344224,6.79703725,0.006177656205186533,59.97731968210475
B226,TenneT,TenneT,DE,51.88199171,9.92627718,0.0048828147446239,111.85942642164
B227,TenneT,TenneT,DE,52.187619,10.247831,0.004386794618985008,100.49620056740373
B228,50Hertz,50Hertz,DE,50.6568444,12.8259721,0.007545782676348023,126.85086978903165
B229,Amprion,Amprion,DE,51.64435757,7.40322144,0.003277889904133129,89.22334371802773
B230,Amprion,Amprion,DE,52.0076022,6.9670047,0.003334579705580966,90.7664259409875
B231,Amprion,Amprion,DE,51.41709824,7.13599229,0.003279735711942612,89.2735861451499
B232,Amprion,Amprion,DE,51.41729621,7.13628509,0.0033650573931477664,91.59602097713392
B233,50Hertz,50Hertz,DE,52.61931969,13.51468766,0.00729551700908726,122.64369620187439
B234,TenneT,TenneT,DE,52.4701048,7.4129489,0.005442719221193495,124.68616609447754
B235,Amprion,Amprion,DE,50.8464081,6.9298681,0.003028819175712745,82.44370075810698
B236,Amprion,Amprion,DE,51.613105,7.3437134,0.0030152369627908624,82.07399631792657
B237,Amprion,Amprion,DE,51.4218287,7.179217,0.0030153225721694706,82.07632658380994
B238,Amprion,Amprion,DE,51.47211704,7.17938997,0.0033876732146832624,92.21161798537473
B239,Amprion,Amprion,DE,51.44652643,7.31313698,0.003022414680203027,82.26937199145634
B240,Amprion,Amprion,DE,51.40532762,7.25255788,0.0030158962051347084,82.09194072971547
B241,Amprion,Amprion,DE,51.40552531,7.25285111,0.003365614148797554,91.61117572673221
B242,50Hertz,50Hertz,DE,52.61937546,13.5337841,0.0076655823901509565,128.86480241182142
B243,TenneT,TenneT,DE,48.2945575,13.06403468,0.004793853794457063,109.82143780645796
B244,Amprion,Amprion,DE,51.34140181,6.82103851,0.003107796697461345,84.59344915572345
B245,Amprion,Amprion,DE,52.1789704,7.381831,0.0031758680084755,86.44633322370099
B246,TransnetBW,TransnetBW,DE,49.85314896,8.53095903,0.006348978462980379,61.64064465246075
B247,Amprion,Amprion,DE,51.3224881,6.5227314,0.0030578894741516167,83.23498701403847
B248,Amprion,Amprion,DE,51.2842253,6.5881942,0.003106605490384388,84.56102479689045
B249,Amprion,Amprion,DE,51.4531881,7.5430412,0.003106641699007718,84.56201038656533
B250,Amprion,Amprion,DE,51.4994824,7.7003377,0.0031089559816624337,84.62500458185603
B251,Amprion,Amprion,DE,51.9267503,6.9454549,0.0030169875508001052,82.12164688589117
B252,Amprion,Amprion,DE,51.67632181,6.66992656,0.003889815455581441,105.87980424706294
B253,Amprion,Amprion,DE,50.8671638,6.6481563,0.0034853112262543335,94.86930025083639
B254,Amprion,Amprion,DE,49.9375246,6.8874831,0.0026941673273508876,73.33456110865933
B255,Amprion,Amprion,DE,50.94376824,6.2136557,0.0033440991959561937,91.0255440891286
B256,50Hertz,50Hertz,DE,54.7583177,13.93619911,0.006387022619661485,107.3711514652839
B257,50Hertz,50Hertz,DE,54.8172808,13.67714,0.006106158870484204,102.64959872470199
B258,Amprion,Amprion,DE,51.67612269,6.66963414,0.0030188557811788703,82.17249964974356
B259,50Hertz,50Hertz,DE,54.8059246,9.3222424,0.006424497714629039,108.0011389160173
B260,50Hertz,50Hertz,DE,54.8057322,9.3219158,0.006927605185946886,116.4587930880715
B261,TenneT,TenneT,DE,48.3295815,12.8651391,0.004825461004053821,110.54552104966818
B262,Amprion,Amprion,DE,51.57555407,6.68352362,0.004146617975849827,112.86990464813833
B263,Amprion,Amprion,DE,49.80031572,6.56745469,0.003278897788886794,89.25077808905131
B264,Amprion,Amprion,DE,49.769646,6.57724345,0.002763337400890463,75.21735321788817
B265,Amprion,Amprion,DE,49.80051514,6.56773546,0.0033681754331312316,91.68089324597383
B266,Amprion,Amprion,DE,51.43803126,6.5850817,0.003345376916403842,91.06032332028347
B267,Amprion,Amprion,DE,51.3705245,6.7035127,0.003015054800346043,82.0690379017192
B268,TransnetBW,TransnetBW,DE,49.8206828,9.5679286,0.005891795358245725,57.201968184368184
B269,TransnetBW,TransnetBW,DE,49.3092023,8.6700993,0.0063206071427711836,61.36519459737973
B270,TransnetBW,TransnetBW,DE,48.3111892,10.0546761,0.005928624507498236,57.55953318717349
B271,50Hertz,50Hertz,DE,52.56862152,11.72733359,0.006658814030958836,111.94019067606374
B272,TenneT,TenneT,DE,52.31836078,10.09297042,0.0058460408432653346,133.92578047019688
B273,TenneT,TenneT,DE,52.31855118,10.09328191,0.005297997583921409,121.37076705053877
B274,Amprion,Amprion,DE,50.2113766,6.46002702,0.0034514089202413944,93.9464879567407
B275,TransnetBW,TransnetBW,DE,47.80631981,8.86201735,0.005233985907181687,50.8154606763502
B276,Amprion,Amprion,DE,51.32484102,6.67477654,0.0027654707348128537,75.27542203392217
B277,50Hertz,50Hertz,DE,51.64064099,13.9999061,0.008260524349824059,138.8662705557528
B278,TenneT,TenneT,DE,54.51027521,9.07927042,0.005573508959000048,127.6824020399403
B279,TenneT,TenneT,DE,53.56422801,9.06768721,0.00511816838729186,117.25109595079176
B280,Amprion,Amprion,DE,51.55481363,7.17172433,0.0028026643424627355,76.28782273575004
B281,Amprion,Amprion,DE,51.55501151,7.17201816,0.004016208876064608,109.32020155425963
B282,50Hertz,50Hertz,DE,50.86614734,13.00307243,0.006529921517553931,109.77340054494117
B283,TenneT,TenneT,DE,50.53438273,11.64586648,0.0046991995472563984,107.65302258818738
B284,TenneT,TenneT,DE,50.5345691,11.64617228,0.007345687216992806,168.28087931664479
B285,TenneT,TenneT,DE,49.98122948,10.18793089,0.008865306962890767,203.093544151472
B286,TenneT,TenneT,DE,53.41293643,10.41387335,0.007427178319516049,170.14774268612925
B287,TransnetBW,TransnetBW,DE,48.4183425,10.24923205,0.006398629319147976,62.122692402277906
B288,50Hertz,50Hertz,DE,53.81677406,12.18740558,0.008806790502743373,148.04945798723338
B289,50Hertz,50Hertz,DE,53.81695882,12.18773734,0.009634446981580443,161.96305035136197
B290,50Hertz,50Hertz,DE,50.93018836,13.25554595,0.007422236589075796,124.77395751873308
B291,50Hertz,50Hertz,DE,53.90949772,10.76175082,0.006139534492860314,103.21067063861096
B292,50Hertz,50Hertz,DE,53.90968633,10.76207698,0.007472024323169695,125.61093065267082
B293,TransnetBW,TransnetBW,DE,49.17769653,9.20699266,0.0061551418347117045,59.75873328775726
B294,TenneT,TenneT,DE,53.84793735,9.50129911,0.005008412895715701,114.73672934537184
B295,TenneT,TenneT,DE,52.98136636,7.25616501,0.005926448862033165,135.76783169054536
B296,Amprion,Amprion,DE,51.02877719,6.97573289,0.0025432850035991966,69.22758197671924
B297,Amprion,Amprion,DE,51.92843414,7.59135928,0.002587100003683631,70.4202153252675
B298,Amprion,Amprion,DE,51.67259676,7.93054967,0.003203192880678947,87.19010941386077
B299,TenneT,TenneT,DE,53.48828803,9.90890682,0.005764968157300674,132.06850252196966
B300,TenneT,TenneT,DE,53.57496626,8.13836821,0.004376450782369009,100.25923568313515
