Hour,Load_MW,Generation_MW,StorageCharge_MW,StorageDischarge_MW,LoadShedding_MW,Curtailment_MW,AvgLMP_LoadWeighted,TotalEmissions_ton
95,1416.0551559361954,1415.1326272656984,0.0,0.9225286704970614,0.0,-1.4210854715202004e-14,32.11069600869229,367.65348354787415
96,1365.5645677296766,1338.0645677296768,0.0,27.499999999999996,0.0,-2.1316282072803006e-14,31.407216124410915,320.8444063962638
97,1315.3904964276549,1334.7275260159954,30.0,10.662970411659572,0.0,-2.1316282072803006e-14,31.407216124410915,319.31076685716647
98,1268.3294342615354,1249.076025435596,6.404915131620828,25.658323957560253,0.0,0.0,31.407216124410915,255.40751639361224
99,1227.9171840132183,1242.0291997448353,30.0,15.887984268383047,0.0,-1.4210854715202004e-14,31.407216124410912,255.49985867486475
100,1196.907773752725,1207.653126850328,21.73172772582291,10.986374628219574,0.0,-1.4210854715202004e-14,31.40721612441092,230.01146666666662
101,1177.414443543835,1195.557708612986,24.891207484478553,6.747942415327071,0.0,0.0,31.407216124410912,225.58319999999995
102,1170.7656316260327,1189.5147102985934,20.305482991410987,1.5564043188504697,0.0,-7.105427357601002e-15,31.4072161244109,224.35947906242657
103,1177.414443543835,1226.259780574928,49.99519121463882,1.1498541835457963,0.0,-6.661338147750939e-15,16.663317410470558,65.8768
104,1196.907773752725,1242.8174906318752,45.90971687915039,0.0,0.0,4.440892098500626e-15,16.663317410470558,65.8768
105,1227.9171840132183,1314.7933950650963,95.62499999999999,8.748788948122177,0.0,-1.0125233984581428e-13,16.173857766361706,65.8768
106,1268.3294342615354,1301.664461258765,38.5146828504962,5.179655853266799,0.0,9.663968111533247,15.777467077730545,65.8768
107,1315.3904964276549,1346.0253387145397,38.61111111111106,7.976268824226584,0.0,66.07085697902733,16.236581477466885,65.8768
108,1365.893236897038,1407.4191749941833,52.5,10.97406190285481,0.0,90.34783194082782,16.236581477466892,65.8768
109,1416.3959773664212,1427.7218212359567,27.499999999999996,16.174156130464482,0.0,68.64817151035737,16.2365814774669,65.8768
110,1463.4570395325409,1459.9296276931088,27.499999999999996,31.027411839431952,0.0,1.701451575563734,16.642702117177127,65.8768
111,1503.869289780858,1543.7697627143557,60.0,20.09952706650233,0.0,4.529709940470639e-14,17.0816781541833,65.8768
112,1534.878700041351,1549.4752171997884,38.06368551892457,23.467168360487054,0.0,1.1546319456101628e-14,16.66331741047056,65.8768
113,1554.372030250241,1519.3720302502413,0.0,34.99999999999999,0.0,2.3092638912203256e-14,28.76701607136937,177.502269277339
114,1561.0208421680434,1561.0208421680436,0.0,0.0,0.0,1.5005857132424016e-13,32.11069600869229,475.93735161963616
115,1554.372030250241,1508.7224203232404,0.0,45.64960992700063,0.0,-7.105427357601002e-15,32.11069600869228,438.8325334637719
116,1534.878700041351,1440.4994423130343,0.0,94.3792577283167,0.0,-1.4210854715202004e-14,32.11069600869229,385.61490443396025
117,1503.869289780858,1488.8692897808578,0.0,14.999999999999984,0.0,-7.105427357601002e-15,32.11069600869228,419.9892993969491
118,1463.4570395325409,1397.4339121073685,0.0,66.0231274251723,0.0,0.0,32.11069600869228,355.80883438496323
119,1416.3959773664212,1403.2939429121616,0.0,13.10203445425946,0.0,-2.1316282072803006e-14,32.11069600869229,358.2206664736944
120,1365.893236897038,1360.7993962043777,2.3809523809523814,7.47479307361263,0.0,7.105427357601002e-15,31.4072161244109,331.16309224196846
121,1315.6771524352648,1318.1771524352646,30.0,27.499999999999996,0.0,0.0,31.407216124410915,312.65403716863096
122,1268.6058345038564,1273.0435627601728,27.88478300282162,23.447054746505238,0.0,-1.4210854715202004e-14,31.40721612441091,277.92924494307147
123,1228.1847774302305,1222.7814839615476,12.421654458144294,17.824947926827274,0.0,-7.105427357601002e-15,31.407216124410926,236.9677782764048
124,1197.1686094549998,1206.4528653949515,19.630963362360006,10.346707422408407,0.0,0.0,31.40721612441093,228.10768736135785
125,1177.6710311690344,1188.8245493873683,18.633764254933,7.48024603659907,0.0,-1.4210854715202004e-14,31.407216124410922,218.94079999999997
126,1171.0207703112521,1188.4757353913212,22.381215874116812,4.92625079404739,0.0,-1.4210854715202004e-14,31.40721612441092,225.0841333333333
127,1177.6710311690344,1225.329324054959,48.45835271030029,0.800059824375608,0.0,-3.1086244689504383e-15,16.663317410470544,65.8768
128,1197.1686094549998,1242.9379117674462,45.76930231244607,0.0,0.0,1.4155343563970746e-14,16.663317410470547,65.8768
129,1228.1847774302305,1315.0538672768096,95.62499999999999,8.755910153420684,0.0,-1.1102230246251565e-16,16.173857766361685,65.8768
130,1268.6058345038564,1301.9501466899287,38.549380451464984,5.20506826539231,0.0,7.985455792630757,15.777467077730538,65.8768
131,1315.6771524352648,1360.1791520039064,52.5,7.998000431358508,0.0,65.92783341728929,16.23658147746687,65.8768
132,1366.1908986964604,1394.1351590789554,38.611111111111065,10.666850728616485,0.0,86.99365302881856,16.23658147746687,65.8768
133,1416.7046449576567,1427.6019937020687,27.499999999999996,16.602651255588114,0.0,66.30173087104102,16.236581477466874,65.8768
134,1463.775962889065,1460.2469522194147,27.499999999999996,31.029010669650717,0.0,0.016212087242747586,16.6427021171771,65.8768
135,1504.1970199626912,1544.0706503311721,60.0,20.126369631518582,0.0,-1.1102230246251565e-16,17.081678154183276,65.8768
136,1535.213187937922,1550.1780186333351,38.60590790117887,23.641077205765693,0.0,7.049916206369744e-15,16.663317410470622,65.8768
137,1554.7107662238868,1519.7107662238868,0.0,34.99999999999999,0.0,-1.865174681370263e-14,28.76701607136937,178.16731982579162
138,1561.3610270816694,1468.0163955340893,0.0,93.34463154757975,0.0,1.4242272477299294e-13,32.110696008692294,411.92188147164114
139,1554.7107662238868,1554.7107662238873,0.0,0.0,0.0,-7.105427357601002e-15,32.11069600869229,467.01401281321944
140,1535.213187937922,1458.2251335171222,0.0,76.98805442079961,0.0,0.0,32.11069600869228,398.45031562343075
141,1504.1970199626912,1479.1970199626912,0.0,25.0,0.0,-7.105427357601002e-15,32.11069600869227,415.0934971181491
142,1463.775962889065,1441.8394983409448,0.0,21.93646454812022,0.0,-1.4210854715202004e-14,32.11069600869229,386.27721182225747
143,1416.7046449576567,1402.6411095057765,0.0,14.063535451879764,0.0,0.0,32.11069600869229,357.8430267112968
144,1366.1908986964604,1347.9284454338324,1.6666666666666667,19.929119929295002,0.0,-1.4210854715202004e-14,31.407216124410922,325.5227191895105
145,1315.9338626036251,1288.4338626036256,0.0,27.499999999999996,0.0,-7.105427357601002e-15,31.407216124410915,282.34179128718665
146,1268.853360286877,1271.3837011705905,26.220353561603627,23.690012677890135,0.0,-7.105427357601002e-15,31.407216124410883,276.1054666666666
147,1228.4244164027616,1242.402297458374,30.0,16.02211894438715,0.0,-1.4210854715202004e-14,31.40721612441091,255.36125164250942
148,1197.402196664993,1213.5110674730315,26.699409671203416,10.59053886316512,0.0,-2.1316282072803006e-14,31.40721612441089,235.08445164250958
149,1177.9008140820579,1202.9312544793186,26.29864998252333,1.2682095852626172,0.0,-2.1316282072803006e-14,31.407216124410912,229.06261074018357
150,1171.2492556494249,1193.6975091007612,22.448253451336303,0.0,0.0,0.0,31.407216124410898,227.03136786415152
151,1177.9008140820579,1223.0036903380417,45.10287625598386,0.0,0.0,0.0,16.663317410470555,65.8768
152,1197.402196664993,1247.4922151799456,51.54867299306744,1.4586544781148882,0.0,2.4868995751603507e-14,16.66331741047056,65.8768
153,1228.4244164027616,1315.2891186615848,95.62499999999999,8.760297741176602,0.0,4.085620730620576e-14,16.173857766361703,65.8768
154,1268.853360286877,1302.2117687067062,38.5870752700602,5.228666850230968,0.0,6.222629450044897,15.777467077730545,65.8768
155,1315.9338626036251,1344.697391201596,38.61111111111106,9.847582513140516,0.0,60.15047802239627,16.236581477466892,65.8768
156,1366.457464924329,1407.9281801856282,52.5,11.029284738701108,0.0,86.30797204640358,16.236581477466885,65.8768
157,1416.9810672450326,1428.3503758882302,27.499999999999996,16.13069135680237,0.0,64.85162191385099,16.23658147746689,65.8768
158,1464.0615695617812,1462.1014258530386,27.499999999999996,29.460143708742258,0.0,-6.583622536027178e-14,16.54235703358318,65.8768
159,1504.4905134458966,1544.340105387826,60.0,20.150408058070443,0.0,-2.5757174171303632e-14,17.08167815418332,65.8768
160,1535.5127331836652,1547.7229316598955,34.99999999999999,22.78980152376965,0.0,2.842170943040401e-14,16.663317410470558,65.8768
161,1555.0141157666003,1520.0141157665998,0.0,34.99999999999999,0.0,2.7533531010703882e-14,28.76701607136937,178.84100744986432
162,1561.6656741992329,1468.2530576638114,0.0,93.41261653542168,0.0,1.560754040445449e-13,32.11069600869229,411.87553598074703
163,1555.0141157666003,1555.0141157666,0.0,0.0,0.0,-1.4210854715202004e-14,32.11069600869228,467.01694783887103
164,1535.5127331836652,1487.7414202150408,0.0,47.771312968624436,0.0,-2.1316282072803006e-14,32.11069600869228,420.60014335243125
165,1504.4905134458966,1430.5759918823073,0.0,73.91452156358915,0.0,-1.4210854715202004e-14,32.11069600869228,377.64962655620093
166,1464.0615695617812,1464.061569561781,0.0,0.0,0.0,-7.105427357601002e-15,32.11069600869227,399.39234670965186
167,1416.9810672450326,1400.4060672450325,0.0,16.574999999999985,0.0,-7.105427357601002e-15,32.11069600869229,359.7966276956533
168,1366.457464924329,1355.292890275086,16.335425350756715,27.499999999999996,0.0,-1.4210854715202004e-14,31.407216124411,337.30431164065203
169,1316.1605508639734,1318.6605508639736,30.0,27.499999999999996,0.0,-1.4210854715202004e-14,31.407216124410926,312.5462348913442
170,1269.0719382633656,1262.8763923829356,18.387982865858255,24.58352874628833,0.0,-1.4210854715202004e-14,31.40721612441095,267.77720885937254
171,1228.636029920612,1214.6619896353802,4.787009718781148,18.761050004012613,0.0,-2.1316282072803006e-14,31.407216124410954,228.76218368708228
172,1197.6084661657735,1226.9530449160743,30.0,0.6554212496990539,0.0,-7.105427357601002e-15,31.407216124410915,242.25089807158542
173,1178.1037241932688,1207.5075781779265,29.403853984657687,0.0,0.0,-7.105427357601002e-15,31.40721612441096,232.61108173006684
174,1171.4510199354143,1175.870081348694,4.419061413279597,0.0,0.0,-1.4210854715202004e-14,31.407216124410912,208.75353218897604
175,1178.1037241932688,1226.8978462360583,50.03698650047468,1.2428644576858299,0.0,-1.557087792036782e-14,16.663317410470558,65.8768
176,1197.6084661657735,1243.1148502420872,45.506384076313786,0.0,0.0,-4.796163466380676e-14,16.66331741047055,65.8768
177,1228.636029920612,1315.4990634025958,95.62499999999999,8.761966518015935,0.0,2.120525977034049e-14,16.173857766361696,65.8768
178,1269.0719382633656,1302.4492492952654,38.62775565126614,5.250444619366122,0.0,4.377533369248219,15.777467077730542,65.8768
179,1316.1605508639734,1357.115143686018,52.5,11.545407177955944,0.0,57.95617197364216,16.23658147746689,65.8768
180,1366.6928565913167,1394.1007961316252,38.611111111111065,11.203171570802484,0.0,82.21768763042348,16.236581477466885,65.8768
181,1417.22516231866,1428.6359731103585,27.499999999999996,16.08918920830131,0.0,62.82765610401458,16.236581477466892,65.8768
182,1464.313774919268,1464.015832557454,27.499999999999996,27.79794236181384,0.0,-6.394884621840902e-14,16.54235703358318,65.8768
183,1504.7496832620216,1544.5780480389683,60.0,20.17163522305323,0.0,-1.2545520178264269e-14,17.081678154183294,65.8768
184,1535.7772470168602,1547.9513860763295,34.99999999999999,22.825860940530955,0.0,-1.2434497875801753e-14,16.66331741047054,65.8768
185,1555.2819889893647,1520.281988989365,0.0,34.99999999999999,0.0,1.1546319456101628e-14,28.767016071369376,179.52250793862862
186,1561.934693247219,1501.934693247219,0.0,59.99999999999999,0.0,1.4127927918439912e-13,32.11069600869229,436.4704287774738
187,1555.2819889893647,1441.9653648633475,0.0,113.31662412601736,0.0,-1.4210854715202004e-14,32.11069600869227,394.6393970746252
188,1535.7772470168602,1535.7772470168597,0.0,0.0,0.0,-7.105427357601002e-15,32.11069600869229,450.4214272619286
189,1504.7496832620216,1442.1196093675776,0.0,62.63007389444388,0.0,-1.4210854715202004e-14,32.11069600869228,386.499426880457
190,1464.313774919268,1448.9302074329994,0.0,15.383567486268333,0.0,-1.4210854715202004e-14,32.11069600869228,391.59139075852784
191,1417.22516231866,1416.753958130178,0.0,0.47120418848167606,0.0,-1.4210854715202004e-14,32.11069600869228,368.12632940802956
192,1366.6928565913167,1359.4503570630618,20.25750047174474,27.499999999999996,0.0,-1.4210854715202004e-14,31.407903612930504,341.2021231101378
193,1263.7028640419392,1260.4596866739007,20.471846888386615,23.715024256424847,0.0,-1.4210854715202004e-14,31.40558275853995,263.3653333333333
194,1218.4910435173929,1200.5381652804385,0.0,17.9528782369543,0.0,-2.1316282072803006e-14,31.40558275853996,212.23905199625833
195,1179.6667730670042,1190.9877196076004,20.140755649588233,8.819809108992066,0.0,-7.105427357601002e-15,31.405582758539968,209.83007157381218
196,1149.8758625618275,1177.676234868115,30.0,2.199627693712527,0.0,7.105427357601002e-15,31.405582758539968,204.2587463175886
197,1131.1485133209821,1161.1485133209821,30.0,0.0,0.0,-7.105427357601002e-15,31.22888137558079,196.27135797963626
198,1124.760963246824,1124.7609632468238,0.0,0.0,0.0,-2.1316282072803006e-14,31.319256888194456,167.66450813034857
199,1131.1485133209821,1198.970908032287,70.62499999999999,2.8026052886950215,0.0,-2.248201624865942e-15,14.613419761452295,65.8768
200,1149.8758625618275,1217.8762556921351,70.62499999999999,2.6246068696924225,0.0,6.161737786669619e-15,14.613419761452294,65.8768
201,1179.6667730670042,1269.7912424299943,95.62499999999999,5.500530637010041,0.0,2.042810365310288e-14,14.142488297931115,65.8768
202,1218.4910435173929,1262.0035240969116,45.49356556438346,1.98108498486469,0.0,4.447367789910775,13.90429079401383,65.8768
203,1263.7028640419392,1310.323057101637,51.45202114126216,4.831828081564377,0.0,57.884451166485235,13.904290794013832,65.8768
204,1312.2211237879615,1336.365165998283,33.70467326644872,9.560631056127082,0.0,74.10926337488276,14.259294957840627,65.8768
205,1360.739383533984,1371.9707042400755,27.499999999999996,16.268679293908427,0.0,53.13741054833486,14.33844316172304,65.8768
206,1405.95120405853,1414.9566723702974,28.222789820161566,19.21732150839479,0.0,3.197442310920451e-14,14.43717509525646,65.8768
207,1444.7754745089185,1495.4145147355302,71.62770865507457,20.988668428463164,0.0,-3.552713678800501e-15,14.616634089769411,65.8768
208,1474.5663850140957,1518.1563711467682,69.46473610292338,25.874749970250697,0.0,9.71445146547012e-15,14.616634089769393,65.8768
209,1493.293734254941,1457.6756942974534,0.0,35.618039957487476,0.0,-1.2462253451417382e-14,26.754343982035557,136.9275275660266
210,1499.6812843290986,1431.9803088950162,0.0,67.70097543408103,0.0,1.3356218064187042e-13,32.097023799997075,389.54567582265383
211,1493.293734254941,1402.2860001151398,0.0,91.00773413980086,0.0,-1.4210854715202004e-14,32.097023799997096,366.1304223016983
212,1474.5663850140957,1391.820946886729,0.0,82.7454381273667,0.0,7.105427357601002e-15,32.097023799997004,356.4111466974065
213,1444.7754745089185,1385.385034575291,0.0,59.39043993362773,0.0,0.0,32.09702379999702,352.0884023279084
214,1405.95120405853,1396.043953746286,0.0,9.907250312244102,0.0,-2.1316282072803006e-14,31.928903119049274,355.76218692192714
215,1360.739383533984,1334.9060502006505,1.6666666666666667,27.499999999999996,0.0,-1.4210854715202004e-14,31.407216124410912,318.3973746603817
216,1312.2211237879615,1299.7659384656029,15.044814677641416,27.499999999999996,0.0,-1.4210854715202004e-14,31.40721612441091,293.31583005222956
217,1263.8626578107355,1257.8827575713449,18.044685038077407,24.02458527746796,0.0,-7.105427357601002e-15,31.407216124410894,260.67239999999987
218,1218.6451203036604,1211.3117764952583,6.485592050747217,13.818935859149205,0.0,-1.4210854715202004e-14,31.407216124410873,220.2874137679631
219,1179.815940569078,1196.2512785858576,22.591816880162515,6.156478863382856,0.0,0.0,31.40721612441089,213.22364528429864
